2022年03月迪庆PM2.5指数,2022-03-01,优,34,59,12,21,7,7,0.57,104
﻿2022年03月迪庆PM2.5指数,2022-03-02,优,30,11,13,20,8,7,0.60,89
2022年03月迪庆PM2.5指数,2022-03-03,优,30,14,10,19,9,6,0.56,94
2022年03月迪庆PM2.5指数,2022-03-04,优,29,7,10,19,9,6,0.64,92
2022年03月迪庆PM2.5指数,2022-03-05,优,31,20,14,23,9,5,0.65,100
2022年03月迪庆PM2.5指数,2022-03-06,优,36,43,17,32,10,9,0.81,95
2022年03月迪庆PM2.5指数,2022-03-07,优,34,58,14,31,9,10,0.83,91
2022年03月迪庆PM2.5指数,2022-03-08,优,32,27,15,28,9,9,0.63,89
2022年03月迪庆PM2.5指数,2022-03-09,优,32,20,17,27,9,9,0.53,89
2022年03月迪庆PM2.5指数,2022-03-10,优,33,14,18,27,9,9,0.55,90
2022年03月迪庆PM2.5指数,2022-03-11,优,32,20,16,26,9,8,0.55,89
2022年03月迪庆PM2.5指数,2022-03-12,优,31,27,13,23,9,8,0.55,94
2022年03月迪庆PM2.5指数,2022-03-13,优,32,29,15,25,9,8,0.60,98
2022年03月迪庆PM2.5指数,2022-03-14,优,34,32,17,28,9,9,0.64,96
2022年03月迪庆PM2.5指数,2022-03-15,优,33,41,17,31,9,9,0.65,90
2022年03月迪庆PM2.5指数,2022-03-16,优,28,30,14,24,9,7,0.64,87
2022年03月迪庆PM2.5指数,2022-03-17,优,34,140,18,29,10,10,0.67,88
2022年03月迪庆PM2.5指数,2022-03-18,优,39,128,22,34,10,10,0.60,85
2022年03月迪庆PM2.5指数,2022-03-19,优,37,86,15,36,10,10,0.57,88
2022年03月迪庆PM2.5指数,2022-03-20,优,45,173,28,43,10,9,0.75,105
2022年03月迪庆PM2.5指数,2022-03-21,优,46,206,30,43,9,7,0.75,125
2022年03月迪庆PM2.5指数,2022-03-22,优,43,201,28,39,9,6,0.56,126
2022年03月迪庆PM2.5指数,2022-03-23,良,59,235,41,51,8,9,0.51,116
2022年03月迪庆PM2.5指数,2022-03-24,优,42,156,28,33,8,8,0.53,120
2022年03月迪庆PM2.5指数,2022-03-25,优,38,150,18,28,8,6,0.45,111
2022年03月迪庆PM2.5指数,2022-03-26,优,34,80,13,17,8,6,0.54,110
2022年03月迪庆PM2.5指数,2022-03-27,优,42,140,19,41,8,7,0.49,107
2022年03月迪庆PM2.5指数,2022-03-28,优,34,76,18,33,8,7,0.53,93
2022年03月迪庆PM2.5指数,2022-03-29,优,40,96,23,39,9,8,0.59,102
2022年03月迪庆PM2.5指数,2022-03-30,优,38,109,23,30,9,10,0.65,102
2022年03月迪庆PM2.5指数,2022-03-31,优,40,163,24,30,8,7,0.65,113
2022年02月迪庆PM2.5指数,2022-02-01,优,29,44,15,22,10,6,0.66,73
2022年02月迪庆PM2.5指数,2022-02-02,优,29,78,9,14,8,4,0.60,93
2022年02月迪庆PM2.5指数,2022-02-03,优,31,92,10,14,6,4,0.60,97
2022年02月迪庆PM2.5指数,2022-02-04,优,28,77,12,18,6,5,0.63,89
2022年02月迪庆PM2.5指数,2022-02-05,优,28,66,11,20,6,4,0.61,89
2022年02月迪庆PM2.5指数,2022-02-06,优,31,85,4,9,6,4,0.63,98
2022年02月迪庆PM2.5指数,2022-02-07,优,28,98,8,14,6,5,0.73,91
2022年02月迪庆PM2.5指数,2022-02-08,优,27,78,7,14,6,5,0.60,86
2022年02月迪庆PM2.5指数,2022-02-09,优,27,73,8,14,6,5,0.50,84
2022年02月迪庆PM2.5指数,2022-02-10,优,27,63,9,15,6,5,0.52,84
2022年02月迪庆PM2.5指数,2022-02-11,优,28,57,11,17,6,5,0.59,90
2022年02月迪庆PM2.5指数,2022-02-12,优,30,59,11,17,6,4,0.61,95
2022年02月迪庆PM2.5指数,2022-02-13,优,27,61,8,16,6,5,0.57,84
2022年02月迪庆PM2.5指数,2022-02-14,优,25,54,8,16,6,6,0.64,77
2022年02月迪庆PM2.5指数,2022-02-15,优,25,22,8,18,6,7,0.56,75
2022年02月迪庆PM2.5指数,2022-02-16,优,25,17,8,16,6,6,0.55,77
2022年02月迪庆PM2.5指数,2022-02-17,优,27,62,8,15,6,5,0.56,87
2022年02月迪庆PM2.5指数,2022-02-18,优,30,120,10,18,6,6,0.60,93
2022年02月迪庆PM2.5指数,2022-02-19,优,29,100,8,15,6,5,0.59,92
2022年02月迪庆PM2.5指数,2022-02-20,优,27,62,11,18,6,7,0.69,84
2022年02月迪庆PM2.5指数,2022-02-21,优,32,105,10,18,6,6,0.73,102
2022年02月迪庆PM2.5指数,2022-02-22,优,33,130,13,20,6,7,0.61,103
2022年02月迪庆PM2.5指数,2022-02-23,优,29,75,11,19,6,8,0.48,91
2022年02月迪庆PM2.5指数,2022-02-24,优,28,47,12,21,6,8,0.53,82
2022年02月迪庆PM2.5指数,2022-02-25,优,32,33,10,18,6,7,0.53,97
2022年02月迪庆PM2.5指数,2022-02-26,优,31,24,10,18,6,6,0.50,97
2022年02月迪庆PM2.5指数,2022-02-27,优,29,15,10,17,6,5,0.49,93
2022年02月迪庆PM2.5指数,2022-02-28,优,30,16,11,18,6,6,0.60,96
2022年01月迪庆PM2.5指数,2022-01-01,优,29,22,18,17,8,11,0.73,67
2022年01月迪庆PM2.5指数,2022-01-02,优,26,12,13,14,8,10,0.73,73
2022年01月迪庆PM2.5指数,2022-01-03,优,29,28,14,15,8,11,0.76,70
