2022年03月呼伦贝尔PM2.5指数,2022-03-01,优,24,5,14,18,4,6,0.47,70
﻿2022年03月呼伦贝尔PM2.5指数,2022-03-02,优,28,8,18,24,4,6,0.47,75
2022年03月呼伦贝尔PM2.5指数,2022-03-03,优,28,9,16,23,4,10,0.40,77
2022年03月呼伦贝尔PM2.5指数,2022-03-04,优,31,16,19,31,4,6,0.39,76
2022年03月呼伦贝尔PM2.5指数,2022-03-05,优,30,14,19,24,4,6,0.27,75
2022年03月呼伦贝尔PM2.5指数,2022-03-06,优,32,29,20,28,3,15,0.33,66
2022年03月呼伦贝尔PM2.5指数,2022-03-07,优,31,39,19,30,4,12,0.42,68
2022年03月呼伦贝尔PM2.5指数,2022-03-08,优,33,32,21,29,4,12,0.51,72
2022年03月呼伦贝尔PM2.5指数,2022-03-09,优,29,11,15,23,4,6,0.40,86
2022年03月呼伦贝尔PM2.5指数,2022-03-10,良,54,86,21,69,4,5,0.25,88
2022年03月呼伦贝尔PM2.5指数,2022-03-11,优,30,14,16,29,3,6,0.23,81
2022年03月呼伦贝尔PM2.5指数,2022-03-12,优,46,75,19,51,4,8,0.35,78
2022年03月呼伦贝尔PM2.5指数,2022-03-13,优,37,51,25,31,3,16,0.42,69
2022年03月呼伦贝尔PM2.5指数,2022-03-14,优,49,93,34,42,4,19,0.48,71
2022年03月呼伦贝尔PM2.5指数,2022-03-15,优,39,50,25,36,4,13,0.38,76
2022年03月呼伦贝尔PM2.5指数,2022-03-16,优,29,35,19,22,4,5,0.20,81
2022年03月呼伦贝尔PM2.5指数,2022-03-17,优,29,94,18,23,4,10,0.31,74
2022年03月呼伦贝尔PM2.5指数,2022-03-18,优,36,114,24,31,5,21,0.37,63
2022年03月呼伦贝尔PM2.5指数,2022-03-19,优,37,87,25,33,4,16,0.38,74
2022年03月呼伦贝尔PM2.5指数,2022-03-20,优,33,72,20,30,4,10,0.38,86
2022年03月呼伦贝尔PM2.5指数,2022-03-21,优,28,107,16,22,3,6,0.35,87
2022年03月呼伦贝尔PM2.5指数,2022-03-22,优,27,103,14,21,4,9,0.45,77
2022年03月呼伦贝尔PM2.5指数,2022-03-23,优,31,115,18,30,5,16,0.44,69
2022年03月呼伦贝尔PM2.5指数,2022-03-24,优,29,76,15,25,4,11,0.40,83
2022年03月呼伦贝尔PM2.5指数,2022-03-25,优,38,151,25,34,4,10,0.50,92
2022年03月呼伦贝尔PM2.5指数,2022-03-26,优,30,52,16,24,3,6,0.34,86
2022年03月呼伦贝尔PM2.5指数,2022-03-27,优,27,41,14,22,3,6,0.39,83
2022年03月呼伦贝尔PM2.5指数,2022-03-28,优,28,44,14,23,4,9,0.35,84
2022年03月呼伦贝尔PM2.5指数,2022-03-29,优,29,26,17,27,3,6,0.25,77
2022年03月呼伦贝尔PM2.5指数,2022-03-30,优,31,64,18,26,3,9,0.38,74
2022年03月呼伦贝尔PM2.5指数,2022-03-31,优,30,68,18,25,4,6,0.33,82
2022年02月呼伦贝尔PM2.5指数,2022-02-01,良,65,155,46,54,8,12,0.51,52
2022年02月呼伦贝尔PM2.5指数,2022-02-02,优,38,125,26,31,5,12,0.48,55
2022年02月呼伦贝尔PM2.5指数,2022-02-03,优,38,132,26,31,5,13,0.50,54
2022年02月呼伦贝尔PM2.5指数,2022-02-04,优,30,91,20,24,4,8,0.43,63
2022年02月呼伦贝尔PM2.5指数,2022-02-05,优,27,57,18,22,5,5,0.45,75
2022年02月呼伦贝尔PM2.5指数,2022-02-06,优,29,60,19,21,5,7,0.52,71
2022年02月呼伦贝尔PM2.5指数,2022-02-07,优,30,130,20,25,4,12,0.53,59
2022年02月呼伦贝尔PM2.5指数,2022-02-08,优,30,105,18,24,4,15,0.43,60
2022年02月呼伦贝尔PM2.5指数,2022-02-09,优,31,100,20,27,4,14,0.47,57
2022年02月呼伦贝尔PM2.5指数,2022-02-10,优,50,161,34,44,5,24,0.45,43
2022年02月呼伦贝尔PM2.5指数,2022-02-11,优,34,84,23,30,4,11,0.38,61
2022年02月呼伦贝尔PM2.5指数,2022-02-12,优,44,113,30,39,4,18,0.51,48
2022年02月呼伦贝尔PM2.5指数,2022-02-13,优,48,135,34,42,4,22,0.51,44
2022年02月呼伦贝尔PM2.5指数,2022-02-14,良,51,156,36,45,4,20,0.53,43
2022年02月呼伦贝尔PM2.5指数,2022-02-15,优,48,146,33,45,5,19,0.49,46
2022年02月呼伦贝尔PM2.5指数,2022-02-16,优,42,99,29,37,5,16,0.43,50
2022年02月呼伦贝尔PM2.5指数,2022-02-17,优,34,126,24,28,6,17,0.40,52
2022年02月呼伦贝尔PM2.5指数,2022-02-18,优,31,130,21,26,6,10,0.46,70
2022年02月呼伦贝尔PM2.5指数,2022-02-19,优,33,133,22,27,4,14,0.50,60
2022年02月呼伦贝尔PM2.5指数,2022-02-20,优,42,170,29,34,5,21,0.55,53
2022年02月呼伦贝尔PM2.5指数,2022-02-21,优,38,137,27,32,4,15,0.49,61
